Date,Open,High,Low,Close,Volume,Adj Close,Return
2/18/1966,92.66,93.14,91.8,92.41,8470000,92.41,-0.002698036
2/21/1966,92.41,92.83,91.35,91.87,8510000,91.87,-0.005843523
2/23/1966,91.87,92.21,90.99,91.48,8080000,91.48,-0.004245129
2/24/1966,91.48,91.81,90.45,90.89,7860000,90.89,-0.006449497
2/25/1966,90.89,91.88,90.43,91.14,8140000,91.14,0.002750578
2/28/1966,91.14,91.95,90.65,91.22,9910000,91.22,0.00087777
3/1/1966,91.22,91.65,89.76,90.06,11030000,90.06,-0.01271651
3/2/1966,90.06,90.65,88.7,89.15,10470000,89.15,-0.010104375
3/3/1966,89.15,90.03,88.26,89.47,9900000,89.47,0.003589456
3/4/1966,89.47,90.25,88.72,89.24,9000000,89.24,-0.002570694
3/7/1966,89.24,89.39,87.67,88.04,9370000,88.04,-0.013446885
3/8/1966,88.04,89,87.17,88.18,10120000,88.18,0.001590186
3/9/1966,88.18,89.21,87.96,88.96,7980000,88.96,0.008845543
3/10/1966,88.96,90.14,88.36,88.96,10310000,88.96,0
3/11/1966,88.96,89.63,88.3,88.85,7000000,88.85,-0.001236511
3/14/1966,88.85,88.92,87.56,87.85,7400000,87.85,-0.011254924
3/15/1966,87.85,88.2,86.69,87.35,9440000,87.35,-0.00569152
3/16/1966,87.35,88.55,87.09,87.86,7330000,87.86,0.00583858
3/17/1966,87.86,88.6,87.45,88.17,5460000,88.17,0.003528341
3/18/1966,88.17,89.23,87.82,88.53,6450000,88.53,0.004083021
3/21/1966,88.53,89.73,88.4,89.2,7230000,89.2,0.007568056
3/22/1966,89.2,90.28,89.01,89.46,8910000,89.46,0.002914798
3/23/1966,89.46,89.8,88.69,89.13,6720000,89.13,-0.003688799
3/24/1966,89.13,89.8,88.68,89.29,7880000,89.29,0.001795131
3/25/1966,89.29,90.14,88.96,89.54,7750000,89.54,0.002799866
3/28/1966,89.54,90.41,89.15,89.62,8640000,89.62,0.000893455
3/29/1966,89.62,90.04,88.63,89.27,8300000,89.27,-0.003905378
3/30/1966,89.27,89.57,88.31,88.78,7980000,88.78,-0.005488966
3/31/1966,88.78,89.7,88.47,89.23,6690000,89.23,0.005068709
4/1/1966,89.23,90.37,88.96,89.94,9050000,89.94,0.007956965
4/4/1966,89.94,91.33,89.92,90.76,9360000,90.76,0.009117189
4/5/1966,90.76,92.04,90.47,91.31,10560000,91.31,0.006059938
4/6/1966,91.31,92.1,90.77,91.56,9040000,91.56,0.002737926
4/7/1966,91.56,92.42,90.99,91.76,9650000,91.76,0.00218436
4/11/1966,91.76,92.6,91.08,91.79,9310000,91.79,0.00032694
4/12/1966,91.79,92.51,90.92,91.45,10500000,91.45,-0.003704107
4/13/1966,91.45,92.81,90.73,91.54,10440000,91.54,0.000984144
4/14/1966,91.54,92.8,91.12,91.87,12980000,91.87,0.003604981
4/15/1966,91.87,92.75,91.28,91.99,10270000,91.99,0.001306194
4/18/1966,91.99,92.59,91.09,91.58,9150000,91.58,-0.004457006
4/19/1966,91.58,92.31,90.89,91.57,8820000,91.57,-0.000109194
4/20/1966,91.57,92.75,91.34,92.08,10530000,92.08,0.00556951
4/21/1966,92.08,93.02,91.78,92.42,9560000,92.42,0.003692441
4/22/1966,92.42,92.87,91.6,92.27,8650000,92.27,-0.001623025
4/25/1966,92.27,92.86,91.41,92.08,7270000,92.08,-0.002059174
4/26/1966,92.08,92.77,91.47,91.99,7540000,91.99,-0.000977411
4/27/1966,91.99,92.49,91.1,91.76,7950000,91.76,-0.002500272
4/28/1966,91.76,91.92,90.24,91.13,8310000,91.13,-0.006865737
4/29/1966,91.13,91.86,90.57,91.06,7220000,91.06,-0.000768133
5/2/1966,91.06,91.75,90.43,90.9,7070000,90.9,-0.001757083
5/3/1966,90.9,91.1,89.46,89.85,8020000,89.85,-0.011551155
5/4/1966,89.85,90.11,88.54,89.39,9740000,89.39,-0.005119644
5/5/1966,89.39,89.77,87.6,87.93,10100000,87.93,-0.016332923
5/6/1966,87.93,88.52,86.24,87.84,13110000,87.84,-0.001023541
5/9/1966,87.84,87.96,85.92,86.32,9290000,86.32,-0.017304189
5/10/1966,86.32,87.88,86.12,87.08,9050000,87.08,0.008804449
5/11/1966,87.08,88.38,86.84,87.23,7470000,87.23,0.001722554
5/12/1966,87.23,87.49,85.72,86.23,8210000,86.23,-0.011463946
5/13/1966,86.23,86.31,84.77,85.47,8970000,85.47,-0.008813638
5/16/1966,85.47,86.04,83.9,84.41,9260000,84.41,-0.012402012
5/17/1966,84.41,85.03,83.18,83.63,9870000,83.63,-0.009240611
5/18/1966,83.72,85.64,83.72,85.12,9310000,85.12,0.017816573
5/19/1966,85.12,86.33,84.54,85.02,8640000,85.02,-0.001174812
5/20/1966,85.02,85.79,84.21,85.43,6430000,85.43,0.004822395
5/23/1966,85.43,86.91,85.29,86.2,7080000,86.2,0.009013227
5/24/1966,86.2,87.7,86.19,86.77,7210000,86.77,0.006612529
5/25/1966,86.77,87.48,86.05,87.07,5820000,87.07,0.003457416
5/26/1966,87.07,87.88,86.54,87.07,6080000,87.07,0
5/27/1966,87.07,87.42,86.43,87.33,4790000,87.33,0.002986103
5/31/1966,87.33,87.65,85.8,86.13,5770000,86.13,-0.013740982
6/1/1966,86.13,86.65,85.28,86.1,5290000,86.1,-0.000348311
6/2/1966,86.1,86.85,85.55,85.96,5080000,85.96,-0.001626016
6/3/1966,85.96,86.55,85.43,86.06,4430000,86.06,0.001163332
6/6/1966,86.06,86.28,85.03,85.42,4260000,85.42,-0.007436672
6/7/1966,85.42,85.54,84.25,84.83,5040000,84.83,-0.006907048
6/8/1966,84.83,85.43,84.31,84.93,4580000,84.93,0.001178828
6/9/1966,84.93,85.98,84.56,85.5,5810000,85.5,0.006711409
6/10/1966,85.5,86.97,85.32,86.44,8240000,86.44,0.010994152
6/13/1966,86.44,87.59,86.2,86.83,7600000,86.83,0.0045118
6/14/1966,86.83,87.57,86.02,87.07,7600000,87.07,0.002764022
6/15/1966,87.07,87.74,86.33,86.73,8520000,86.73,-0.003904904
6/16/1966,86.73,87.18,85.88,86.47,6870000,86.47,-0.002997809
6/17/1966,86.47,87.11,85.89,86.51,6580000,86.51,0.000462588
6/20/1966,86.51,87.03,85.84,86.48,5940000,86.48,-0.000346781
6/21/1966,86.48,87.28,86.07,86.71,6860000,86.71,0.002659574
6/22/1966,86.71,87.38,86.15,86.85,7800000,86.85,0.001614577
6/23/1966,86.85,87.73,86.11,86.5,7930000,86.5,-0.004029937
6/24/1966,86.5,87.31,85.68,86.58,7140000,86.58,0.000924855
6/27/1966,86.58,87.31,85.77,86.08,5330000,86.08,-0.005775006
6/28/1966,86.08,86.43,85,85.67,6280000,85.67,-0.004763011
6/29/1966,85.67,85.98,84.52,84.86,6020000,84.86,-0.009454885
6/30/1966,84.86,85.37,83.75,84.74,7250000,84.74,-0.001414094
7/1/1966,84.74,86.08,84.74,85.61,5200000,85.61,0.010266698
7/5/1966,85.61,86.41,85.09,85.82,4610000,85.82,0.002452984
7/6/1966,85.82,87.38,85.57,87.06,6860000,87.06,0.014448846
7/7/1966,87.06,88.02,86.67,87.38,7200000,87.38,0.003675626
7/8/1966,87.38,88.04,86.85,87.61,6100000,87.61,0.002632181
7/11/1966,87.61,88.19,86.97,87.45,6200000,87.45,-0.001826276
7/12/1966,87.45,87.78,86.45,86.88,5180000,86.88,-0.00651801
7/13/1966,86.88,87.06,85.83,86.3,5580000,86.3,-0.006675875
7/14/1966,86.3,87.34,85.85,86.82,5950000,86.82,0.006025492
7/15/1966,86.82,87.68,86.44,87.08,6090000,87.08,0.002994702
7/18/1966,87.08,87.59,86.42,86.99,5110000,86.99,-0.001033532
7/19/1966,86.99,87.17,85.75,86.33,5960000,86.33,-0.007587079
7/20/1966,86.33,86.64,85.26,85.51,5470000,85.51,-0.009498436
7/21/1966,85.51,86.24,84.77,85.52,6200000,85.52,0.000116945
7/22/1966,85.52,86.11,84.93,85.41,6540000,85.41,-0.001286249
7/25/1966,85.41,85.57,83.56,83.83,7050000,83.83,-0.018499005
7/26/1966,83.83,84.67,83.05,83.7,7610000,83.7,-0.001550757
7/27/1966,83.7,84.83,83.5,84.1,6070000,84.1,0.004778973
7/28/1966,84.1,84.76,83.44,83.77,5680000,83.77,-0.0039239
7/29/1966,83.77,84.3,83.1,83.6,5150000,83.6,-0.002029366
8/1/1966,83.5,83.5,81.98,82.31,5880000,82.31,-0.015430622
8/2/1966,82.31,83.04,81.77,82.33,5710000,82.33,0.000242984
8/3/1966,82.33,83.71,82.3,83.15,6220000,83.15,0.009959917
8/4/1966,83.15,84.54,83.07,83.93,6880000,83.93,0.009380637
8/5/1966,83.93,84.7,83.43,84,5500000,84,0.000834028
8/8/1966,84,84.31,82.97,83.75,4900000,83.75,-0.00297619
8/9/1966,83.75,84.36,83.04,83.49,6270000,83.49,-0.003104478
8/10/1966,83.49,83.83,82.69,83.11,5290000,83.11,-0.004551443
8/11/1966,83.11,83.53,82.34,83.02,5700000,83.02,-0.001082902
8/12/1966,83.02,83.88,82.57,83.17,6230000,83.17,0.001806794
8/15/1966,83.17,83.69,82.39,82.74,5680000,82.74,-0.005170133
8/16/1966,82.71,82.71,81.26,81.63,6130000,81.63,-0.013415518
8/17/1966,81.63,81.9,80.53,81.18,6630000,81.18,-0.005512679
8/18/1966,81.18,81.38,79.6,80.16,7000000,80.16,-0.012564671
8/19/1966,80.16,80.78,79.24,79.62,7070000,79.62,-0.006736527
8/22/1966,79.62,79.88,77.58,78.24,8690000,78.24,-0.017332329
8/23/1966,78.24,79.24,77.05,78.11,9830000,78.11,-0.001661554
8/24/1966,78.11,79.63,77.92,79.07,7050000,79.07,0.01229036
8/25/1966,79.07,79.79,77.8,78.06,6760000,78.06,-0.012773492
8/26/1966,77.85,77.85,76.1,76.41,8190000,76.41,-0.021137586
8/29/1966,76.24,76.24,74.18,74.53,10900000,74.53,-0.024604109
8/30/1966,74.53,76.46,73.91,75.86,11230000,75.86,0.017845163
8/31/1966,75.98,78.06,75.98,77.1,8690000,77.1,0.0163459
9/1/1966,77.1,78.5,76.66,77.7,6250000,77.7,0.007782101
9/2/1966,77.7,78.2,76.27,77.42,6080000,77.42,-0.003603604
9/6/1966,77.42,78.16,76.55,76.96,4350000,76.96,-0.005941617
9/7/1966,76.96,77.26,75.77,76.37,5530000,76.37,-0.00766632
9/8/1966,76.37,76.95,75.03,76.05,6660000,76.05,-0.004190127
9/9/1966,76.05,76.94,75.43,76.29,5280000,76.29,0.003155819
9/12/1966,76.47,78.34,76.47,77.91,6780000,77.91,0.021234762
9/13/1966,77.91,79.16,77.66,78.32,6870000,78.32,0.005262482
9/14/1966,78.32,79.43,77.73,79.13,6250000,79.13,0.010342186
9/15/1966,79.13,80.6,78.87,80.08,6140000,80.08,0.01200556
9/16/1966,80.08,80.81,79.33,79.99,5150000,79.99,-0.001123876
9/19/1966,79.99,80.5,79.02,79.59,4920000,79.59,-0.005000625
9/20/1966,79.59,79.9,78.57,79.04,4560000,79.04,-0.006910416
9/21/1966,79.04,79.15,77.52,77.71,5360000,77.71,-0.016826923
9/22/1966,77.71,78.41,76.81,77.94,5760000,77.94,0.002959722
9/23/1966,77.94,78.43,77.15,77.67,4560000,77.67,-0.003464203
9/26/1966,77.67,78.34,76.88,77.86,4960000,77.86,0.002446247
9/27/1966,77.86,79.1,77.56,78.1,6300000,78.1,0.003082456
9/28/1966,78.1,78.36,76.7,77.11,5990000,77.11,-0.012676056
9/29/1966,77.11,77.28,75.85,76.31,6110000,76.31,-0.010374789
9/30/1966,76.31,77.09,75.45,76.56,6170000,76.56,0.003276111
10/3/1966,76.56,76.98,74.71,74.9,6490000,74.9,-0.021682341
10/4/1966,74.9,75.76,73.91,75.1,8910000,75.1,0.002670227
10/5/1966,75.1,76.1,74.31,74.69,5880000,74.69,-0.005459387
10/6/1966,74.69,75.09,73.47,74.05,8110000,74.05,-0.008568751
10/7/1966,74.05,74.67,72.77,73.2,8140000,73.2,-0.011478731
10/10/1966,73.2,74.97,72.28,74.53,9630000,74.53,0.018169399
10/11/1966,74.53,76.2,74.22,74.91,8430000,74.91,0.005098618
10/12/1966,74.91,77.26,74.37,77.04,6910000,77.04,0.028434121
10/13/1966,77.04,78.45,76.22,76.89,8680000,76.89,-0.00194704
10/14/1966,76.89,77.8,76.01,76.6,5610000,76.6,-0.003771622
10/17/1966,76.6,78.41,76.48,77.47,5570000,77.47,0.011357702
10/18/1966,77.47,79.08,77.35,78.68,7180000,78.68,0.015618949
10/19/1966,78.68,79.34,77.54,78.05,6460000,78.05,-0.008007117
10/20/1966,78.05,78.96,77.26,77.84,6840000,77.84,-0.002690583
10/21/1966,77.84,78.62,77.16,78.19,5690000,78.19,0.004496403
10/24/1966,78.19,79.2,77.73,78.42,5780000,78.42,0.002941553
10/25/1966,78.42,79.22,77.56,78.9,6190000,78.9,0.006120888
10/26/1966,78.9,80.29,78.7,79.58,6760000,79.58,0.008618504
10/27/1966,79.58,80.72,79.28,80.23,6670000,80.23,0.008167881
10/28/1966,80.23,80.91,79.49,80.24,6420000,80.24,0.000124642
10/31/1966,80.24,80.82,79.34,80.2,5860000,80.2,-0.000498504
11/1/1966,80.2,81.18,79.79,80.81,6480000,80.81,0.007605985
11/2/1966,80.81,81.68,80.3,80.88,6740000,80.88,0.000866229
11/3/1966,80.88,81.35,79.98,80.56,5860000,80.56,-0.003956479
11/4/1966,80.56,81.21,79.64,80.81,6530000,80.81,0.003103277
11/7/1966,80.81,81.48,80.16,80.73,6120000,80.73,-0.000989976
11/9/1966,80.73,81.9,80.46,81.38,8390000,81.38,0.00805153
11/10/1966,81.38,82.43,81,81.89,8870000,81.89,0.006266896
11/11/1966,81.89,82.36,81.27,81.94,6690000,81.94,0.000610575
11/14/1966,81.94,82.18,80.81,81.37,6540000,81.37,-0.006956309
11/15/1966,81.37,82.07,80.82,81.69,7190000,81.69,0.003932653
11/16/1966,81.69,83.01,81.55,82.37,10350000,82.37,0.008324152
11/17/1966,82.37,82.8,81.24,81.8,8900000,81.8,-0.006919995
11/18/1966,81.8,82.05,80.79,81.26,6900000,81.26,-0.006601467
11/21/1966,81.09,81.09,79.51,80.09,7450000,80.09,-0.014398228
11/22/1966,80.09,80.32,78.89,79.67,6430000,79.67,-0.0052441
11/23/1966,79.67,80.85,79.39,80.21,7350000,80.21,0.006777959
11/25/1966,80.21,81.37,79.83,80.85,6810000,80.85,0.007979055
11/28/1966,80.85,81.38,79.96,80.71,7630000,80.71,-0.001731602
11/29/1966,80.71,81.16,79.94,80.42,7320000,80.42,-0.003593111
11/30/1966,80.42,80.9,79.62,80.45,7230000,80.45,0.000373042
12/1/1966,80.45,81.04,79.66,80.08,8480000,80.08,-0.00459913
12/2/1966,80.08,81.29,79.49,80.13,6230000,80.13,0.000624376
12/5/1966,80.13,80.81,79.6,80.24,6470000,80.24,0.001372769
12/6/1966,80.24,81.29,79.95,80.84,7670000,80.84,0.007477567
12/7/1966,80.84,82.19,80.59,81.72,8980000,81.72,0.0108857
12/8/1966,81.72,82.72,81.34,82.05,8370000,82.05,0.004038179
12/9/1966,82.05,82.68,81.33,82.14,7650000,82.14,0.001096892
12/12/1966,82.14,83.54,81.94,83,9530000,83,0.010469929
12/13/1966,83,83.88,82.28,82.73,9650000,82.73,-0.003253012
12/14/1966,82.73,83.35,81.97,82.64,7470000,82.64,-0.001087876
12/15/1966,82.64,82.89,81.2,81.64,7150000,81.64,-0.012100678
12/16/1966,81.64,82.21,80.94,81.58,6980000,81.58,-0.000734934
12/19/1966,81.58,82.06,80.56,81.27,7340000,81.27,-0.003799951
12/20/1966,81.27,81.69,80.31,80.96,6830000,80.96,-0.003814446
12/21/1966,80.96,81.91,80.42,81.38,7690000,81.38,0.005187747
12/22/1966,81.38,82.34,81,81.69,8560000,81.69,0.00380929
12/23/1966,81.69,82.22,80.97,81.47,7350000,81.47,-0.002693108
12/27/1966,81.47,81.84,80.55,81,6280000,81,-0.005768995
12/28/1966,81,81.67,80.29,80.61,7160000,80.61,-0.004814815
12/29/1966,80.61,81.08,79.84,80.37,7900000,80.37,-0.002977298
12/30/1966,80.37,81.14,79.66,80.33,11330000,80.33,-0.000497698
1/3/1967,80.33,81.61,79.59,80.38,6100000,80.38,0.000622432
1/4/1967,80.38,81.01,79.43,80.55,6150000,80.55,0.002114954
1/5/1967,80.55,81.93,80.5,81.6,7320000,81.6,0.013035382
1/6/1967,81.6,82.79,81.32,82.18,7830000,82.18,0.007107843
1/9/1967,82.18,83.31,81.78,82.81,9180000,82.81,0.007666099
1/10/1967,82.81,83.54,82.22,82.81,8120000,82.81,0
1/11/1967,82.81,83.92,81.37,83.47,13230000,83.47,0.007970052
1/12/1967,83.47,84.8,83.11,83.91,12830000,83.91,0.005271355
1/13/1967,83.91,84.9,83.1,84.53,10000000,84.53,0.007388869
1/16/1967,84.53,85.28,83.73,84.31,10280000,84.31,-0.002602626
1/17/1967,84.31,85.81,84.03,85.24,11590000,85.24,0.01103072
1/18/1967,85.24,86.36,84.9,85.79,11390000,85.79,0.00645237
1/19/1967,85.79,86.61,85.17,85.82,10230000,85.82,0.000349691
1/20/1967,85.82,86.47,85.07,86.07,9530000,86.07,0.002913074
1/23/1967,86.07,88.17,85.64,86.39,10830000,86.39,0.003717904
1/24/1967,86.39,87,85.29,86.51,10430000,86.51,0.00138905
1/25/1967,86.51,87.02,85.47,85.85,10260000,85.85,-0.007629176
1/26/1967,85.85,86.66,84.87,85.81,10630000,85.81,-0.000465929
1/27/1967,85.81,86.76,85.34,86.16,9690000,86.16,0.004078779
1/30/1967,86.16,87.35,85.84,86.66,10250000,86.66,0.005803157
1/31/1967,86.66,87.46,86.06,86.61,11540000,86.61,-0.000576967
2/1/1967,86.61,87.04,85.68,86.43,9580000,86.43,-0.002078282
2/2/1967,86.43,87.31,85.87,86.73,10720000,86.73,0.003471017
2/3/1967,86.73,87.97,86.51,87.36,12010000,87.36,0.007263923
2/6/1967,87.36,87.98,86.61,87.18,10680000,87.18,-0.00206044
2/7/1967,87.18,87.52,86.48,86.95,6400000,86.95,-0.00263822
2/8/1967,86.95,88.25,86.64,87.72,11220000,87.72,0.008855664
2/9/1967,87.72,88.57,86.99,87.36,10970000,87.36,-0.004103967
2/10/1967,87.36,88.19,86.79,87.63,8850000,87.63,0.003090659
2/13/1967,87.63,88.19,86.95,87.58,7570000,87.58,-0.000570581
2/14/1967,87.58,88.74,87.15,88.17,9760000,88.17,0.006736698
2/15/1967,88.17,89,87.62,88.27,10480000,88.27,0.001134173
2/16/1967,88.27,88.8,87.43,87.86,8490000,87.86,-0.00464484
2/17/1967,87.86,88.4,87.25,87.89,8530000,87.89,0.000341452
2/20/1967,87.89,88.13,86.65,87.4,8640000,87.4,-0.005575151
2/21/1967,87.4,88.01,86.8,87.34,9030000,87.34,-0.000686499
2/23/1967,87.34,88,86.64,87.45,10010000,87.45,0.001259446
2/24/1967,87.45,88.16,86.76,87.41,9830000,87.41,-0.000457404
2/27/1967,87.41,87.61,85.68,86.46,10210000,86.46,-0.010868322
2/28/1967,86.46,87.26,85.61,86.78,9970000,86.78,0.003701133
3/1/1967,86.78,88.36,86.67,87.68,11510000,87.68,0.010371053
3/2/1967,87.68,88.85,87.39,88.16,11900000,88.16,0.005474453
3/3/1967,88.16,89,87.51,88.29,11100000,88.29,0.001474592
3/6/1967,88.29,89.08,87.46,88.1,10400000,88.1,-0.002151999
3/7/1967,88.1,88.74,87.34,88.16,9810000,88.16,0.000681044
3/8/1967,88.16,89.1,87.69,88.27,11070000,88.27,0.001247731
3/9/1967,88.27,89.04,87.7,88.53,10480000,88.53,0.002945508
3/10/1967,88.53,90.37,88.46,88.89,14900000,88.89,0.004066418
3/13/1967,88.89,89.41,87.93,88.43,9910000,88.43,-0.005174935
3/14/1967,88.43,89.07,87.58,88.35,10260000,88.35,-0.00090467
3/15/1967,88.35,89.6,88,89.19,10830000,89.19,0.00950764
3/16/1967,89.19,90.66,89.09,90.09,12170000,90.09,0.010090817
3/17/1967,90.09,90.84,89.39,90.25,10020000,90.25,0.001776002
3/20/1967,90.25,90.87,89.35,90.2,9040000,90.2,-0.000554017
3/21/1967,90.2,91.05,89.52,90,9820000,90,-0.002217295
3/22/1967,90,90.7,89.17,90.25,8820000,90.25,0.002777778
3/23/1967,90.25,91.51,90.04,90.94,9500000,90.94,0.007645429
3/27/1967,90.94,91.72,90.19,90.87,9260000,90.87,-0.000769738
3/28/1967,90.87,91.62,90.23,90.91,8940000,90.91,0.000440189
3/29/1967,90.91,91.45,90.17,90.73,8430000,90.73,-0.00197998
3/30/1967,90.73,91.32,90.06,90.7,8340000,90.7,-0.000330651
3/31/1967,90.7,91.15,89.75,90.2,8130000,90.2,-0.005512679
4/3/1967,90.2,90.37,88.76,89.24,8530000,89.24,-0.010643016
4/4/1967,89.24,89.93,88.45,89.22,8750000,89.22,-0.000224115
4/5/1967,89.22,90.31,88.92,89.79,8810000,89.79,0.006388702
4/6/1967,89.79,90.74,89.44,89.94,9470000,89.94,0.001670565
4/7/1967,89.94,90.6,88.96,89.36,9090000,89.36,-0.006448744
4/10/1967,89.32,89.32,87.86,88.24,8110000,88.24,-0.012533572
4/11/1967,88.24,89.34,87.92,88.88,7710000,88.88,0.007252947
4/12/1967,88.88,89.54,88.36,88.78,7750000,88.78,-0.001125113
4/13/1967,88.78,89.86,88.49,89.46,7610000,89.46,0.007659383
4/14/1967,89.46,91.08,89.26,90.43,8810000,90.43,0.010842835
4/17/1967,90.43,91.78,90.18,91.07,9070000,91.07,0.007077297
4/18/1967,91.07,92.31,90.7,91.86,10500000,91.86,0.008674646
4/19/1967,91.86,92.73,91.25,91.94,10860000,91.94,0.00087089
4/20/1967,91.94,92.61,91.21,92.11,9690000,92.11,0.001849032
4/21/1967,92.11,92.9,91.48,92.3,10210000,92.3,0.002062751
4/24/1967,92.3,93.45,91.78,92.62,10250000,92.62,0.003466956
4/25/1967,92.62,93.57,92.01,93.11,10420000,93.11,0.005290434
4/26/1967,93.11,93.99,92.44,93.02,10560000,93.02,-0.000966599
4/27/1967,93.02,94.25,92.41,93.81,10250000,93.81,0.008492797
4/28/1967,93.81,94.77,93.33,94.01,11200000,94.01,0.002131969
5/1/1967,94.01,94.6,93.08,93.84,9410000,93.84,-0.001808318
5/2/1967,93.84,94.42,93.06,93.67,10260000,93.67,-0.001811594
5/3/1967,93.67,94.48,92.94,93.91,11550000,93.91,0.002562186
5/4/1967,93.91,94.92,93.41,94.32,12850000,94.32,0.004365882
5/5/1967,94.32,95.14,93.64,94.44,10630000,94.44,0.001272265
5/8/1967,94.44,95.22,93.71,94.58,10330000,94.58,0.001482423
5/9/1967,94.58,95.25,93.28,93.6,10830000,93.6,-0.010361599
5/10/1967,93.6,94.04,92.51,93.35,10410000,93.35,-0.00267094
5/11/1967,93.35,94.37,92.9,93.75,10320000,93.75,0.004284949
5/12/1967,93.75,94.45,92.94,93.48,10470000,93.48,-0.00288
5/15/1967,93.48,93.75,92.27,92.71,8320000,92.71,-0.008237056
5/16/1967,92.71,93.85,92.19,93.14,10700000,93.14,0.004638119
5/17/1967,93.14,93.75,92.34,92.78,9560000,92.78,-0.003865149
5/18/1967,92.78,93.3,91.98,92.53,10290000,92.53,-0.002694546
5/19/1967,92.53,92.86,91.4,92.07,10560000,92.07,-0.004971361
5/22/1967,92.07,92.4,90.83,91.67,9600000,91.67,-0.00434452
5/23/1967,91.67,92.07,90.58,91.23,9810000,91.23,-0.004799825
5/24/1967,91.23,91.36,89.68,90.18,10290000,90.18,-0.011509372
5/25/1967,90.18,91.84,90.04,91.19,8960000,91.19,0.011199823
5/26/1967,91.19,91.7,90.34,90.98,7810000,90.98,-0.002302884
5/29/1967,90.98,91.22,89.92,90.49,6590000,90.49,-0.005385799
5/31/1967,90.39,90.39,88.71,89.08,8870000,89.08,-0.015581832
6/1/1967,89.08,90.76,88.81,90.23,9040000,90.23,0.012909744
6/2/1967,90.23,90.9,89.27,89.79,8070000,89.79,-0.004876427
6/5/1967,89.56,89.56,87.19,88.43,11110000,88.43,-0.015146453
6/6/1967,88.48,90.59,88.48,90.23,9230000,90.23,0.020355083
6/7/1967,90.23,91.75,89.92,90.91,10170000,90.91,0.007536296
6/8/1967,90.91,91.78,90.24,91.4,8300000,91.4,0.005389946
6/9/1967,91.4,92.26,90.77,91.56,9650000,91.56,0.001750547
6/12/1967,91.56,92.66,91.12,92.04,10230000,92.04,0.005242464
6/13/1967,92.04,93.27,91.65,92.62,11570000,92.62,0.006301608
6/14/1967,92.62,93.21,91.81,92.4,10960000,92.4,-0.002375297
6/15/1967,92.4,93.26,91.76,92.49,11240000,92.49,0.000974026
6/16/1967,92.49,93.28,91.98,92.54,10740000,92.54,0.000540599
6/19/1967,92.51,92.51,92.51,92.51,8570000,92.51,-0.000324184
6/20/1967,92.48,92.48,92.48,92.48,10350000,92.48,-0.000324289
6/21/1967,92.2,92.2,92.2,92.2,9760000,92.2,-0.003027682
6/22/1967,91.97,91.97,91.97,91.97,9550000,91.97,-0.002494577
6/23/1967,92,92,92,92,9130000,92,0.000326193
6/26/1967,91.64,91.64,91.64,91.64,9040000,91.64,-0.003913043
6/27/1967,91.3,91.3,91.3,91.3,8780000,91.3,-0.00371017
6/28/1967,91.31,91.31,91.31,91.31,9310000,91.31,0.000109529
6/29/1967,90.85,90.85,90.85,90.85,9940000,90.85,-0.005037783
6/30/1967,90.64,90.64,90.64,90.64,7850000,90.64,-0.002311502
7/3/1967,90.64,91.32,90.12,90.91,6040000,90.91,0.002978817
7/5/1967,90.91,91.91,90.56,91.36,9170000,91.36,0.004949951
7/6/1967,91.36,92.03,90.64,91.32,10170000,91.32,-0.000437828
7/7/1967,91.32,92.28,90.76,91.69,11540000,91.69,0.004051686
7/10/1967,91.69,92.8,91.11,92.05,12130000,92.05,0.003926273
7/11/1967,92.05,93.16,91.58,92.48,12400000,92.48,0.004671374
7/12/1967,92.48,93.1,91.62,92.4,11240000,92.4,-0.000865052
7/13/1967,92.4,93.17,91.82,92.42,10730000,92.42,0.00021645
7/14/1967,92.42,93.35,91.87,92.74,10880000,92.74,0.003462454
7/17/1967,92.74,93.53,92.1,92.75,10390000,92.75,0.000107828
7/18/1967,92.75,94.05,92.3,93.5,12060000,93.5,0.008086253
7/19/1967,93.5,94.4,92.83,93.65,12850000,93.65,0.001604278
7/20/1967,93.65,94.49,93.01,93.85,11160000,93.85,0.002135611
7/21/1967,93.85,94.92,93.24,94.04,11710000,94.04,0.002024507
7/24/1967,94.04,94.68,92.91,93.73,9580000,93.73,-0.00329647
7/25/1967,93.73,94.56,93.03,93.24,9890000,93.24,-0.005227782
7/26/1967,93.24,94.71,93.12,94.06,11160000,94.06,0.008794509
7/27/1967,94.06,95.19,93.51,94.35,12400000,94.35,0.003083138
7/28/1967,94.35,95.23,93.77,94.49,10900000,94.49,0.001483837
7/31/1967,94.49,95.51,94.01,94.75,10330000,94.75,0.002751614
8/1/1967,94.75,95.84,94.2,95.37,12290000,95.37,0.006543536
8/2/1967,95.37,96.64,95.03,95.78,13510000,95.78,0.004299046
8/3/1967,95.78,96.36,94.42,95.66,13440000,95.66,-0.001252871
8/4/1967,95.66,96.54,95.15,95.83,11130000,95.83,0.001777127
8/7/1967,95.83,96.43,95.02,95.58,10160000,95.58,-0.002608786
8/8/1967,95.58,96.28,95.04,95.69,8970000,95.69,0.001150868
8/9/1967,95.69,96.47,95.11,95.78,10100000,95.78,0.000940537
8/10/1967,95.78,96.67,95.05,95.53,9040000,95.53,-0.002610148
8/11/1967,95.53,95.98,94.62,95.15,8250000,95.15,-0.003977808
8/14/1967,95.15,95.4,94.02,94.64,7990000,94.64,-0.005359958
