time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-27T12:57:59.500Z,19.4412,-155.3888,8.1,1.3,Md,,57.6,0.05389892,0.12,hv,hv60631936,2014-01-29T03:29:53.446Z,"15km W of Volcano, Hawaii",earthquake
2014-01-27T22:30:45.300Z,19.3258,-155.1322,7.5,1.5,Md,,126,0.03593261,0.1,hv,hv60611942,2014-01-29T02:24:00.075Z,"16km SE of Volcano, Hawaii",earthquake
2014-01-28T00:36:39.300Z,19.7923,-155.7832,14.8,1.6,Md,,216,0.11678099,0.18,hv,hv60632186,2014-01-28T17:40:46.210Z,"16km SSE of Waikoloa Village, Hawaii",earthquake
2014-01-28T01:31:10.900Z,19.4057,-154.9822,2.5,1.1,Md,,198,0.03593261,0.11,hv,hv60632216,2014-01-28T18:03:28.719Z,"9km SW of Leilani Estates, Hawaii",earthquake
2014-01-28T04:45:53.800Z,19.43,-154.9182,6.4,0.7,H,,219.6,0.02694946,0.02,hv,hv60632281,2014-01-28T17:59:53.307Z,"4km S of Leilani Estates, Hawaii",earthquake
2014-01-28T06:23:27.100Z,19.4667,-154.8875,2.6,0.9,H,,154.8,0.01796631,0.04,hv,hv60632311,2014-01-28T17:56:17.926Z,"3km E of Leilani Estates, Hawaii",earthquake
2014-01-28T09:04:30.000Z,19.2057,-155.3947,33.2,1.7,Md,,165.6,0.03593261,0.11,hv,hv60632351,2014-01-29T00:56:10.161Z,"8km E of Pahala, Hawaii",earthquake
2014-01-28T10:21:32.100Z,19.1343,-155.478,45.9,1.9,Md,,176.4,0.02694946,0.09,hv,hv60632411,2014-01-28T17:24:34.275Z,"7km S of Pahala, Hawaii",earthquake
2014-01-28T10:21:38.600Z,19.4117,-155.3168,4.9,0.6,Md,,122.4,0.01796631,0.06,hv,hv60235578,2014-01-28T17:15:52.293Z,"8km WSW of Volcano, Hawaii",earthquake
2014-01-29T07:42:06.200Z,19.4255,-155.398,9.1,2.5,Ml,,39.6,0.07186522,0.11,hv,hv60632811,2014-04-08T01:43:15.000Z,"16km W of Volcano, Hawaii",earthquake
2014-01-29T12:51:07.700Z,19.4198,-155.3132,5.4,0.7,Md,,82.8,0.01796631,0.07,hv,hv60632851,2014-01-29T21:14:27.782Z,"8km W of Volcano, Hawaii",earthquake
2014-01-29T20:21:21.500Z,19.2808,-155.468,7,1.7,Md,,115.2,0.04491576,0.15,hv,hv60632926,2014-01-29T22:52:58.845Z,"8km N of Pahala, Hawaii",earthquake
2014-01-30T00:07:48.000Z,19.4665,-154.8883,2.6,1.3,Md,,147.6,0.00898315,0.04,hv,hv60633036,2014-01-31T18:50:11.687Z,"3km E of Leilani Estates, Hawaii",earthquake
2014-01-30T11:11:05.400Z,19.4162,-155.621,2.8,1.4,Md,,61.2,0.01796631,0.17,hv,hv60633261,2014-01-30T21:24:00.426Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-01-30T23:14:27.900Z,19.396,-155.24,28.9,1.7,Md,,43.2,0.01796631,0.09,hv,hv60633471,2014-01-31T01:28:33.589Z,"3km S of Volcano, Hawaii",earthquake
2014-01-31T01:41:35.000Z,19.4495,-154.9162,4.1,1.2,H,,180,0.00898315,0.05,hv,hv60633526,2014-01-31T18:45:10.082Z,"1km S of Leilani Estates, Hawaii",earthquake
2014-01-31T05:16:30.700Z,19.9867,-155.5633,41.3,2.2,Md,,183.6,0.13474729,0.09,hv,hv60633591,2014-01-31T19:10:39.019Z,"12km ESE of Waimea, Hawaii",earthquake
2014-01-31T12:29:21.500Z,19.1948,-155.3198,43.7,1.9,Md,,201.6,0.08084838,0.08,hv,hv60633671,2014-02-05T02:24:58.758Z,"16km E of Pahala, Hawaii",earthquake
2014-01-31T17:46:02.800Z,19.783,-155.6722,0.7,1.5,Md,,133.2,0.07186522,0.15,hv,hv60633731,2014-02-05T21:39:44.976Z,"21km SE of Waikoloa, Hawaii",earthquake
2014-02-01T02:42:41.000Z,18.9847,-155.4523,35.3,1.9,Md,,223.2,0.13474729,0.1,hv,hv60633991,2014-02-05T01:15:20.027Z,"24km S of Pahala, Hawaii",earthquake
2014-02-01T05:42:05.300Z,19.2498,-155.493,7.7,2.4,Ml,,64.8,0.00898315,0.18,hv,hv60634051,2014-02-05T00:15:16.933Z,"5km NNW of Pahala, Hawaii",earthquake
2014-02-01T13:10:34.300Z,19.4338,-156.4578,35.7,2.6,ml,,280,0.467,0.35,us,usc000mgut,2014-04-08T01:43:20.000Z,"53km WSW of Kailua-Kona, Hawaii",earthquake
2014-02-01T15:02:21.500Z,19.1762,-155.6397,5.1,1.4,Md,,72,0.07186522,0.15,hv,hv60634211,2014-02-04T23:14:11.400Z,"17km NE of Hawaiian Ocean View, Hawaii",earthquake
2014-02-01T15:44:17.900Z,19.189,-155.3138,49.5,2,Md,,230.4,0.08983153,0.12,hv,hv60634226,2014-02-04T03:02:39.333Z,"17km E of Pahala, Hawaii",earthquake
2014-02-02T04:10:06.300Z,19.357,-155.5305,24.9,1.5,Md,,50.4,0.05389892,0.08,hv,hv60634511,2014-02-04T01:35:49.588Z,"17km NNW of Pahala, Hawaii",earthquake
2014-02-02T04:57:46.200Z,19.4878,-155.644,6.2,0.9,Md,,97.2,0.05389892,0.11,hv,hv60634516,2014-02-05T17:40:31.883Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-02T04:58:09.600Z,19.4918,-155.6515,8,1,Md,,100.8,0.05389892,0.08,hv,hv60235678,2014-02-05T17:46:07.489Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-02T04:59:08.800Z,19.399,-155.263,13.1,1.7,Md,,43.2,0,0.15,hv,hv60634521,2014-02-02T05:02:13.914Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-02T06:46:27.600Z,19.4918,-155.6487,7.2,0.9,Md,,82.8,0.04491576,0.09,hv,hv60634541,2014-02-06T19:02:30.086Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-02T08:21:36.900Z,19.4898,-155.6513,7.9,0.9,md,,100.7999919,0.05389892,0.08,hv,hv60634591,2014-02-05T17:36:26.000Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-03T11:07:29.900Z,19.3035,-155.2282,8.5,2.3,Ml,,72,0.02694946,0.1,hv,hv60635126,2014-02-03T22:08:10.218Z,"14km S of Volcano, Hawaii",earthquake
2014-02-03T15:37:26.600Z,19.3867,-155.6175,2,0.6,Md,,100.8,0.01796631,0.08,hv,hv60635251,2014-02-06T19:45:39.893Z,"24km NW of Pahala, Hawaii",earthquake
2014-02-03T22:46:55.700Z,19.3998,-155.2792,1.4,1.8,Md,,43.2,0.00898315,0.18,hv,hv60635456,2014-02-03T22:50:06.001Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-04T04:12:41.900Z,19.3247,-155.188,7.9,2.8,Ml,,93.6,0.05389892,0.09,hv,hv60635576,2014-04-08T01:43:27.000Z,"12km SSE of Volcano, Hawaii",earthquake
2014-02-04T14:49:13.200Z,19.4652,-155.7378,12.7,1.1,Md,,158.4,0.05389892,0.09,hv,hv60635776,2014-02-04T22:17:20.005Z,"13km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-04T22:01:47.500Z,19.3842,-155.099,3,0.5,H,,187.2,0,0.04,hv,hv60635916,2014-02-11T17:30:58.974Z,"14km S of Fern Acres, Hawaii",earthquake
2014-02-04T23:16:45.100Z,19.6865,-155.9578,15.3,1.8,Md,,208.8,0.06288207,0.26,hv,hv60635951,2014-02-04T23:19:57.099Z,"5km SSE of Kalaoa, Hawaii",earthquake
2014-02-05T19:15:05.100Z,19.413,-155.2448,3.4,2,ml,,100.7999919,0.008983153,0.08,hv,hv60636246,2014-02-05T20:54:29.000Z,"2km SSW of Volcano, Hawaii",earthquake
2014-02-06T00:43:49.500Z,19.4072,-155.6387,4.1,2.4,Ml,,154.8,0.00898315,0.11,hv,hv60636511,2014-02-06T02:16:41.162Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-06T09:54:55.000Z,19.2163,-155.3673,42.4,1.9,Md,,237.6,0.03593261,0.1,hv,hv60636736,2014-02-06T22:05:36.363Z,"11km E of Pahala, Hawaii",earthquake
2014-02-06T10:11:55.800Z,19.16,-155.5022,38.9,1.8,Md,,126,0.03593261,0.09,hv,hv60636741,2014-02-07T00:00:20.425Z,"5km SSW of Pahala, Hawaii",earthquake
2014-02-06T12:47:07.300Z,19.3882,-155.278,2.8,2.2,Ml,,57.6,0,0.09,hv,hv60636766,2014-02-06T20:46:22.546Z,"6km SW of Volcano, Hawaii",earthquake
2014-02-07T11:28:16.700Z,19.3967,-155.2623,2.5,0.4,Md,,43.2,0,0.1,hv,hv60637171,2014-02-07T21:25:15.768Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-07T14:07:27.400Z,19.3552,-155.2773,34.4,1.7,Md,,61.2,0.01796631,0.08,hv,hv60637226,2014-02-07T20:45:15.301Z,"9km SSW of Volcano, Hawaii",earthquake
2014-02-08T03:21:22.700Z,19.3547,-155.1505,42.4,2,Md,,187.2,0.03593261,0.09,hv,hv60637536,2014-02-11T02:29:06.153Z,"12km SE of Volcano, Hawaii",earthquake
2014-02-08T13:03:09.900Z,19.5447,-155.204,13,1.8,Md,,280.8,0.10779783,0.31,hv,hv60637706,2014-02-08T13:06:21.423Z,"10km W of Mountain View, Hawaii",earthquake
2014-02-08T13:45:39.900Z,19.51,-155.4687,6.3,0.5,H,,165.6,0.02694946,0.02,hv,hv60235778,2014-02-10T18:05:23.950Z,"25km WNW of Volcano, Hawaii",earthquake
2014-02-09T14:39:16.600Z,19.9895,-155.7232,9.2,1.4,H,,187.2,0.04491576,0.11,hv,hv60638391,2014-02-10T17:49:01.075Z,"6km SW of Waimea, Hawaii",earthquake
2014-02-09T16:41:37.600Z,19.4575,-155.706,11.6,1.1,Md,,93.6,0.04491576,0.11,hv,hv60638416,2014-02-10T17:58:13.123Z,"16km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-09T23:16:53.400Z,19.3863,-155.2785,2.5,0.8,Md,,61.2,0,0.08,hv,hv60638551,2014-02-11T01:34:44.325Z,"6km SW of Volcano, Hawaii",earthquake
2014-02-10T02:57:59.000Z,19.3348,-155.1403,7.7,2.8,Ml,,108,0.03593261,0.09,hv,hv60638686,2014-04-22T18:30:11.000Z,"14km SE of Volcano, Hawaii",earthquake
2014-02-10T09:45:35.300Z,19.2878,-155.3855,4,1.2,Md,,100.8,0.04491576,0.1,hv,hv60638791,2014-02-10T22:06:30.831Z,"13km NE of Pahala, Hawaii",earthquake
2014-02-10T11:25:50.500Z,19.2818,-155.461,31.1,1.6,Md,,54,0.04491576,0.1,hv,hv60638851,2014-02-10T20:45:46.711Z,"8km NNE of Pahala, Hawaii",earthquake
2014-02-11T02:07:01.900Z,19.4215,-155.3173,1.7,1.7,Md,,183.6,0.01796631,0.27,hv,hv60639366,2014-02-11T02:10:03.392Z,"8km W of Volcano, Hawaii",earthquake
2014-02-11T04:55:33.500Z,19.5277,-155.696,12.1,1.2,Md,,108,0.02694946,0.1,hv,hv60639441,2014-02-11T17:18:17.170Z,"19km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-11T08:09:35.400Z,19.415,-155.2612,2.8,2.1,Ml,,50.4,0,0.09,hv,hv60639506,2014-02-11T18:32:00.792Z,"3km SW of Volcano, Hawaii",earthquake
2014-02-11T08:32:24.400Z,19.4608,-155.5618,8.6,0.9,Md,,122.4,0.05389892,0.07,hv,hv60639516,2014-02-11T17:38:39.903Z,"29km NNW of Pahala, Hawaii",earthquake
2014-02-11T09:46:55.900Z,19.4808,-155.597,2.1,0.6,Md,,136.8,0,0.06,hv,hv60639536,2014-02-11T17:22:48.076Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-11T10:39:35.300Z,19.3587,-155.4932,9.1,2.1,Ml,,32.4,0.03593261,0.12,hv,hv60639561,2014-02-12T02:53:52.025Z,"17km N of Pahala, Hawaii",earthquake
2014-02-11T11:15:42.900Z,19.428,-155.2527,3.3,1.7,Ml,,165.6,0.00898315,0.16,hv,hv60639566,2014-02-11T11:21:26.300Z,"1km WSW of Volcano, Hawaii",earthquake
2014-02-11T12:13:22.800Z,19.3908,-155.2802,2.7,1.8,Ml,,43.2,0.00898315,0.09,hv,hv60639571,2014-02-13T02:30:32.570Z,"6km SW of Volcano, Hawaii",earthquake
2014-02-11T18:54:33.000Z,19.0637,-155.126,41.1,2,Md,,295.2,0.23356197,0.08,hv,hv60639736,2014-02-19T17:27:20.817Z,"40km ESE of Pahala, Hawaii",earthquake
2014-02-11T19:08:58.000Z,19.4403,-155.234,29.1,1.6,Md,,201.6,0.02694946,0.09,hv,hv60639741,2014-02-14T02:08:37.912Z,"1km NNE of Volcano, Hawaii",earthquake
2014-02-12T09:53:44.700Z,19.2195,-155.1272,41.4,3,Ml,,208.8,0.06288207,0.11,hv,hv60640096,2014-04-30T21:18:17.000Z,"25km SSE of Volcano, Hawaii",earthquake
2014-02-12T11:01:20.400Z,19.5247,-155.906,11.3,1.4,Md,,172.8,0.03593261,0.08,hv,hv60640121,2014-02-12T19:03:50.470Z,"1km ENE of Kealakekua, Hawaii",earthquake
2014-02-12T11:01:49.800Z,19.3662,-155.2113,2.9,2,Ml,,97.2,0.00898315,0.09,hv,hv60640131,2014-02-13T02:54:25.203Z,"7km SSE of Volcano, Hawaii",earthquake
2014-02-12T13:35:36.600Z,19.3867,-155.2462,2.7,1.7,Ml,,82.8,0.01796631,0.07,hv,hv60640201,2014-02-13T02:00:33.215Z,"4km S of Volcano, Hawaii",earthquake
2014-02-12T14:11:40.200Z,19.3898,-155.0445,2.9,2.3,Ml,,158.4,0.02694946,0.11,hv,hv60640211,2014-02-13T00:11:56.166Z,"14km SSE of Fern Acres, Hawaii",earthquake
2014-02-12T23:20:56.900Z,19.4043,-155.4208,8.5,1.4,Md,,39.6,0.04491576,0.11,hv,hv60640391,2014-02-13T01:06:47.165Z,"19km W of Volcano, Hawaii",earthquake
2014-02-13T03:32:57.000Z,19.2013,-155.1382,40.7,1.8,Md,,298.8,0.11678099,0.07,hv,hv60640451,2014-02-14T00:13:55.179Z,"27km SSE of Volcano, Hawaii",earthquake
2014-02-13T08:41:04.600Z,19.532,-155.6478,11,1,Md,,97.2,0.00898315,0.09,hv,hv60640541,2014-02-14T17:17:38.695Z,"24km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-13T09:00:19.700Z,19.4783,-155.6148,2.1,0.9,Md,,111.6,0.02694946,0.06,hv,hv60640546,2014-02-14T17:04:16.272Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-13T09:00:38.500Z,19.5323,-155.6428,10.8,1.5,Md,,100.8,0.00898315,0.08,hv,hv60235878,2014-02-14T17:09:56.872Z,"24km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-13T09:56:08.400Z,19.7718,-156.2073,24.2,2.8,Ml,,262.8,0.21559567,0.12,hv,hv60640561,2014-04-30T21:18:18.000Z,"24km WNW of Kalaoa, Hawaii",earthquake
2014-02-13T13:34:24.400Z,19.3933,-155.2528,2.3,2.4,Ml,,46.8,0.00898315,0.09,hv,hv60640611,2014-02-13T21:53:44.586Z,"4km SSW of Volcano, Hawaii",earthquake
2014-02-13T13:47:59.400Z,19.3337,-155.1423,7.2,2.3,Ml,,104.4,0.03593261,0.1,hv,hv60640616,2014-02-13T20:57:23.371Z,"14km SE of Volcano, Hawaii",earthquake
2014-02-13T17:36:13.400Z,19.391,-155.2612,11.4,0.9,Md,,68.4,0.00898315,0.14,hv,hv60640676,2014-02-14T16:57:45.561Z,"5km SSW of Volcano, Hawaii",earthquake
2014-02-13T19:52:58.100Z,19.4082,-155.3222,4.9,2.8,ml,,39.59999683,0.01796631,0.24,hv,hv60640736,2014-04-30T21:18:19.000Z,"9km WSW of Volcano, Hawaii",earthquake
2014-02-14T01:15:38.000Z,19.7173,-155.27,40.9,2.1,Md,,298.8,0.23356197,0.09,hv,hv60640871,2014-02-19T17:16:09.556Z,"18km W of Hilo, Hawaii",earthquake
2014-02-14T03:56:22.800Z,19.3057,-155.477,8.8,1.4,Md,,43.2,0.06288207,0.12,hv,hv60640961,2014-02-15T00:04:49.503Z,"11km N of Pahala, Hawaii",earthquake
2014-02-14T14:47:11.100Z,19.4078,-155.2662,1.4,1.7,Ml,,36,0.00898315,0.09,hv,hv60641111,2014-02-14T20:42:46.457Z,"3km SW of Volcano, Hawaii",earthquake
2014-02-14T19:47:39.400Z,19.3607,-155.3017,3.3,1.3,Md,,57.6,0.02694946,0.11,hv,hv60641191,2014-02-15T01:34:19.976Z,"10km SW of Volcano, Hawaii",earthquake
2014-02-14T20:03:53.800Z,19.3768,-155.2213,11.2,0.8,Md,,140.4,0.00898315,0.15,hv,hv60641211,2014-02-14T21:31:31.977Z,"6km SSE of Volcano, Hawaii",earthquake
2014-02-15T04:50:53.500Z,19.4583,-155.305,2.6,1.9,Md,,316.8,0.04491576,0.34,hv,hv60641386,2014-02-15T04:53:52.178Z,"7km WNW of Volcano, Hawaii",earthquake
2014-02-15T05:27:17.400Z,19.924,-155.5663,31.8,2,Md,,147.6,0.10779783,0.08,hv,hv60641401,2014-02-19T17:38:42.133Z,"15km SE of Waimea, Hawaii",earthquake
2014-02-15T12:21:39.700Z,19.4115,-155.3202,4.5,1.8,Ml,,43.2,0.01796631,0.09,hv,hv60641516,2014-02-18T20:07:56.772Z,"8km WSW of Volcano, Hawaii",earthquake
2014-02-15T12:34:02.700Z,19.432,-155.276,2.7,1.8,Ml,,129.6,0.00898315,0.15,hv,hv60641526,2014-02-15T12:39:49.314Z,"4km W of Volcano, Hawaii",earthquake
2014-02-15T15:50:25.500Z,19.4063,-155.2775,0.5,2.6,Ml,,46.8,0.00898315,0.21,hv,hv60641581,2014-02-15T23:52:53.884Z,"4km WSW of Volcano, Hawaii",earthquake
2014-02-15T16:54:48.300Z,19.3437,-155.0945,6.8,2.6,Ml,,154.8,0.03593261,0.15,hv,hv60641596,2014-04-30T21:18:22.000Z,"17km ESE of Volcano, Hawaii",earthquake
2014-02-15T21:31:40.200Z,19.5045,-155.8225,14,1.7,Md,,180,0.10779783,0.09,hv,hv60641741,2014-02-19T17:31:31.310Z,"6km NE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-15T22:01:19.400Z,19.3047,-155.5045,11,1.1,Md,,68.4,0.05389892,0.11,hv,hv60641771,2014-02-19T02:46:01.192Z,"11km NNW of Pahala, Hawaii",earthquake
2014-02-15T22:02:08.900Z,19.4187,-155.291,3.4,1.7,Ml,,140.4,0,0.29,hv,hv60641776,2014-02-15T22:07:58.616Z,"5km WSW of Volcano, Hawaii",earthquake
2014-02-16T07:30:37.700Z,19.4148,-155.2642,3.9,1.8,Md,,68.4,0.00898315,0.16,hv,hv60642011,2014-02-16T07:33:52.820Z,"3km WSW of Volcano, Hawaii",earthquake
2014-02-16T14:08:40.500Z,19.3757,-155.2375,29.5,1.5,Md,,75.6,0,0.09,hv,hv60642131,2014-02-22T00:32:26.933Z,"6km S of Volcano, Hawaii",earthquake
2014-02-16T19:44:59.200Z,19.2368,-155.1375,42.4,2,Md,,223.2,0.04491576,0.1,hv,hv60642226,2014-02-19T17:54:58.985Z,"23km SSE of Volcano, Hawaii",earthquake
2014-02-16T19:50:03.100Z,19.4423,-155.4797,7.8,1.7,Md,,50.4,0.07186522,0.3,hv,hv60642231,2014-02-16T19:53:21.663Z,"25km W of Volcano, Hawaii",earthquake
2014-02-16T23:55:51.100Z,19.4157,-155.2752,3,1.8,Md,,57.6,0.00898315,0.19,hv,hv60642296,2014-02-16T23:58:54.332Z,"4km WSW of Volcano, Hawaii",earthquake
2014-02-17T04:08:59.400Z,19.4143,-155.2663,4.9,1.8,md,,57.59999539,0.008983153,0.22,hv,hv60642411,2014-02-17T04:12:08.000Z,"3km WSW of Volcano, Hawaii",earthquake
2014-02-17T07:11:04.300Z,19.5182,-155.6745,10.6,1.1,Md,,79.2,0.02694946,0.11,hv,hv60642456,2014-02-18T17:23:57.207Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-02-17T08:30:18.500Z,19.3927,-155.2613,2.8,2,Ml,,68.4,0.00898315,0.19,hv,hv60642476,2014-02-17T08:36:02.045Z,"4km SSW of Volcano, Hawaii",earthquake
2014-02-17T10:07:56.600Z,19.4157,-155.2687,4.2,1.7,Ml,,46.8,0.00898315,0.11,hv,hv60642536,2014-02-17T10:13:43.124Z,"3km WSW of Volcano, Hawaii",earthquake
2014-02-17T17:16:43.300Z,19.3958,-155.2775,3.7,2.1,Ml,,61.2,0,0.27,hv,hv60642636,2014-02-17T17:22:31.725Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-17T18:02:23.500Z,19.4255,-155.2393,4.3,1.8,ml,,172.7999862,0.01796631,0.23,hv,hv60642651,2014-02-17T18:08:07.000Z,"0km SSW of Volcano, Hawaii",earthquake
2014-02-17T18:49:08.500Z,19.4008,-155.2725,3.8,1.8,Ml,,57.6,0.00898315,0.12,hv,hv60642661,2014-02-17T18:54:53.130Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-17T19:57:00.400Z,19.3683,-155.2668,3.6,2.1,Ml,,140.4,0.00898315,0.27,hv,hv60642676,2014-02-17T20:02:45.848Z,"7km SSW of Volcano, Hawaii",earthquake
2014-02-17T20:55:36.000Z,19.3928,-155.2782,2.4,0.9,Ml,,54,0.00898315,0.07,hv,hv60642696,2014-02-18T21:58:28.973Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-17T21:19:41.700Z,19.4168,-155.2595,3.7,1.9,Ml,,194.4,0.00898315,0.12,hv,hv60642706,2014-02-17T21:25:25.230Z,"2km SW of Volcano, Hawaii",earthquake
2014-02-17T22:25:05.700Z,19.396,-155.2633,2.8,2,ml,,111.5999911,0,0.2,hv,hv60642736,2014-02-17T22:30:53.000Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-17T23:18:03.900Z,19.4087,-155.2777,6.1,1.9,Ml,,54,0.00898315,0.24,hv,hv60642761,2014-02-17T23:23:54.721Z,"4km WSW of Volcano, Hawaii",earthquake
2014-02-18T02:12:10.800Z,19.4152,-155.2745,3.2,1.9,Ml,,54,0.00898315,0.2,hv,hv60642811,2014-02-18T02:17:59.761Z,"4km WSW of Volcano, Hawaii",earthquake
2014-02-18T03:02:32.300Z,19.3985,-155.263,5.2,1.9,Ml,,86.4,0,0.23,hv,hv60642836,2014-02-18T03:08:21.759Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-18T04:12:28.700Z,19.4178,-155.246,5.5,2,Ml,,169.2,0.00898315,0.33,hv,hv60642856,2014-02-18T04:18:20.492Z,"1km SSW of Volcano, Hawaii",earthquake
2014-02-18T05:38:51.700Z,19.8018,-155.3402,24.1,2,Md,,108,0.08084838,0.14,hv,hv60642871,2014-02-18T05:42:14.866Z,"24km W of Pepeekeo, Hawaii",earthquake
2014-02-18T06:00:36.900Z,19.4122,-155.2688,2.4,1.9,Ml,,50.4,0.00898315,0.24,hv,hv60642881,2014-02-18T06:06:22.691Z,"3km WSW of Volcano, Hawaii",earthquake
2014-02-18T06:25:07.000Z,19.4348,-155.2807,3.3,1.7,Ml,,252,0.00898315,0.23,hv,hv60642891,2014-02-18T06:30:50.318Z,"4km W of Volcano, Hawaii",earthquake
2014-02-18T07:50:59.300Z,19.4085,-155.2717,2.5,1.9,Md,,61.2,0.00898315,0.27,hv,hv60642941,2014-02-18T07:53:59.799Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-18T08:18:29.600Z,19.3973,-155.2738,1.6,2,Ml,,32.4,0,0.21,hv,hv60642951,2014-02-18T08:24:19.161Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-18T08:54:08.000Z,19.3507,-155.3887,3.2,1.8,Md,,334.8,0.09881468,0.33,hv,hv60642966,2014-02-18T08:57:02.716Z,"18km WSW of Volcano, Hawaii",earthquake
2014-02-18T08:54:56.800Z,19.4155,-155.2892,6.6,2,ml,,61.1999951,0.008983153,0.39,hv,hv60642971,2014-02-18T09:00:44.000Z,"5km WSW of Volcano, Hawaii",earthquake
2014-02-18T09:33:42.500Z,19.3887,-155.2722,2.3,2,Ml,,46.8,0.00898315,0.2,hv,hv60643006,2014-02-18T09:39:32.670Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-18T10:11:02.200Z,19.4515,-155.27,3.6,2.2,Ml,,262.8,0.02694946,0.24,hv,hv60643021,2014-02-18T10:16:46.821Z,"4km NW of Volcano, Hawaii",earthquake
2014-02-18T11:38:11.400Z,19.4223,-155.2842,4.9,1.9,Ml,,57.6,0.00898315,0.27,hv,hv60643051,2014-02-18T11:43:57.506Z,"4km W of Volcano, Hawaii",earthquake
2014-02-18T12:48:14.400Z,19.4142,-155.2522,3,1.7,Ml,,111.6,0.00898315,0.28,hv,hv60643071,2014-02-18T12:54:01.530Z,"2km SW of Volcano, Hawaii",earthquake
2014-02-18T13:04:18.200Z,19.4115,-155.2603,4.6,2,ml,,50.39999597,0,0.32,hv,hv60643081,2014-02-18T13:10:09.000Z,"3km SW of Volcano, Hawaii",earthquake
2014-02-18T14:33:02.700Z,19.3797,-155.2703,3,2.3,Ml,,72,0.00898315,0.35,hv,hv60643106,2014-02-18T14:38:48.986Z,"6km SSW of Volcano, Hawaii",earthquake
2014-02-18T15:20:00.400Z,19.4098,-155.2658,1.7,1.7,Ml,,50.4,0.00898315,0.32,hv,hv60643121,2014-02-18T15:25:44.220Z,"3km SW of Volcano, Hawaii",earthquake
2014-02-18T16:25:10.400Z,19.4362,-155.2542,3,1.9,Ml,,183.6,0.01796631,0.39,hv,hv60643151,2014-02-18T16:31:01.404Z,"1km WNW of Volcano, Hawaii",earthquake
2014-02-18T18:26:36.500Z,19.3743,-155.287,3.5,2.2,Ml,,266.4,0.00898315,0.22,hv,hv60643181,2014-02-18T18:32:24.929Z,"8km SW of Volcano, Hawaii",earthquake
2014-02-18T19:14:24.300Z,19.4198,-155.2593,2.7,1.8,Ml,,122.4,0,0.27,hv,hv60643191,2014-02-18T19:20:10.390Z,"2km WSW of Volcano, Hawaii",earthquake
2014-02-18T19:14:24.600Z,19.3967,-155.2637,2.3,2,Ml,,64.8,0.01796631,0.19,hv,hv60643196,2014-02-18T19:20:25.417Z,"4km SW of Volcano, Hawaii",earthquake
2014-02-18T20:01:46.800Z,19.2805,-155.1378,38.8,3,Ml,,187.2,0.00898315,0.11,hv,hv60643211,2014-04-30T21:18:25.000Z,"19km SSE of Volcano, Hawaii",earthquake
2014-02-18T23:39:09.200Z,19.3845,-155.2737,3.3,2,Ml,,64.8,0.00898315,0.28,hv,hv60643306,2014-02-18T23:44:56.078Z,"6km SW of Volcano, Hawaii",earthquake
2014-02-19T02:18:24.600Z,19.4028,-155.2757,7.6,1.9,Ml,,46.8,0.00898315,0.22,hv,hv60643346,2014-02-19T02:24:13.790Z,"5km SW of Volcano, Hawaii",earthquake
2014-02-19T03:50:33.500Z,19.4632,-155.271,5,2.1,Ml,,216,0.03593261,0.31,hv,hv60643391,2014-02-19T03:56:19.085Z,"5km NW of Volcano, Hawaii",earthquake
2014-02-19T05:27:17.000Z,19.034,-155.1062,28.2,1.8,Md,,259.2,0.25152828,0.1,hv,hv60643416,2014-02-21T01:18:13.375Z,"43km ESE of Pahala, Hawaii",earthquake
2014-02-19T06:57:32.600Z,19.4072,-155.2708,4.6,1.9,Ml,,46.8,0.00898315,0.17,hv,hv60643511,2014-02-19T07:03:20.050Z,"4km SW of Volcano, Hawaii",earthquake
